id,tipo,ano,estado,municipio,localidad,solicitudes_atendidas,solicitudes_recibidas,cod_inegi_localidad,cod_inegi_municipio
259,GASOLINA,2014,JALISCO,PONCITLAN,"LA PEÑA",1,1,,014066
260,GASOLINA,2014,JALISCO,PONCITLAN,"LA ZAPOTERA",35,35,014066037,014066
261,GASOLINA,2014,JALISCO,PONCITLAN,MEZCALA,23,23,014066019,014066
262,GASOLINA,2014,JALISCO,PONCITLAN,PONCITLAN,2,2,014066001,014066
263,GASOLINA,2014,JALISCO,PONCITLAN,"SAN JUAN TECOMATLAN",6,6,014066027,014066
264,GASOLINA,2014,JALISCO,PONCITLAN,"SAN PEDRO ITZICAN",36,36,014066031,014066
265,GASOLINA,2014,JALISCO,"PUERTO VALLARTA","BOCA DE TOMATLAN",10,10,014067009,014067
266,GASOLINA,2014,JALISCO,"PUERTO VALLARTA",IXTAPA,1,1,014067028,014067
267,GASOLINA,2014,JALISCO,"PUERTO VALLARTA","LAS JUNTAS",2,2,014067031,014067
268,GASOLINA,2014,JALISCO,"PUERTO VALLARTA","PUERTO VALLARTA",26,26,014067001,014067
269,GASOLINA,2014,JALISCO,"SANTA MARIA DEL ORO","SANTA MARIA DEL ORO",2,2,014056001,014056
270,GASOLINA,2014,JALISCO,TALA,"CASTRO URDIALES (PACANA)",2,2,014083011,014083
271,GASOLINA,2014,JALISCO,TEPALCATEPEC,"NUEVO CORONGOROS",2,2,,
272,GASOLINA,2014,JALISCO,TEPALCATEPEC,TEPALCATEPEC,6,6,,
273,GASOLINA,2014,JALISCO,TEUCHITLAN,"AGUA CALIENTE (LOS HERVORES)",1,1,014095002,014095
274,GASOLINA,2014,JALISCO,TEUCHITLAN,"LA ESTANZUELA",37,37,014095005,014095
275,GASOLINA,2014,JALISCO,TEUCHITLAN,TEUCHITLAN,29,29,014095001,014095
276,GASOLINA,2014,JALISCO,"TIZAPAN EL ALTO",MISMALOYA,69,69,014096009,014096
277,GASOLINA,2014,JALISCO,"TIZAPAN EL ALTO","TIZAPAN EL ALTO",21,21,014096001,014096
278,GASOLINA,2014,JALISCO,"TIZAPAN EL ALTO","VILLA DEL LAGO (EL BARATILLO)",2,2,014096003,014096
279,GASOLINA,2014,JALISCO,TLAQUEPAQUE,TLAQUEPAQUE,14,14,,
280,GASOLINA,2014,JALISCO,TOMATLAN,"CAMPO ACOSTA",1,1,014100023,014100
281,GASOLINA,2014,JALISCO,TOMATLAN,"JOSE MARIA MORELOS (AGUA PALOMA)",2,2,,014100
282,GASOLINA,2014,JALISCO,TOMATLAN,"LA CRUZ DE LORETO",1,1,014100034,014100
283,GASOLINA,2014,JALISCO,TOMATLAN,"LOS DIQUES",3,3,014100215,014100
284,GASOLINA,2014,JALISCO,TOMATLAN,"PRESA CAJON DE PEÑA (LA PRESA)",1,1,,014100
285,GASOLINA,2014,JALISCO,TOMATLAN,TOMATLAN,1,1,014100001,014100
286,GASOLINA,2014,JALISCO,TUXCUECA,"PUERTO CORONA",2,2,014107006,014107
287,GASOLINA,2014,JALISCO,TUXCUECA,"PURAGUA DE RAMON CORONA",1,1,,014107
288,GASOLINA,2014,JALISCO,TUXCUECA,"SAN LUIS SOYATLAN",1,1,014107008,014107
289,GASOLINA,2014,JALISCO,TUXCUECA,TUXCUECA,9,9,014107001,014107
290,GASOLINA,2014,JALISCO,"UNION DE TULA","COLONIA TRIGOMIL",2,2,014110086,014110
291,GASOLINA,2014,JALISCO,"UNION DE TULA","TACOTAN (LA ALPATAHUA)",1,1,014110050,014110
292,GASOLINA,2014,JALISCO,"VALLE DE GUADALUPE","PALO CAIDO",1,1,014111155,014111
293,GASOLINA,2014,JALISCO,ZAPOPAN,"PALO GORDO",2,2,014120153,014120
294,GASOLINA,2014,MICHOACAN,"ALVARO OBREGON","ADOLFO RUIZ CORTINES",4,4,,
295,GASOLINA,2014,MICHOACAN,"ALVARO OBREGON","LA MINA",18,18,,
296,GASOLINA,2014,MICHOACAN,ANGAMACUTIRO,CURICIPO,1,1,,
297,GASOLINA,2014,MICHOACAN,AQUILA,AQUILA,1,1,,
298,GASOLINA,2014,MICHOACAN,AQUILA,"ARENAS BLANCAS",1,1,,
299,GASOLINA,2014,MICHOACAN,AQUILA,"EL FARO DE BUCERIAS",3,3,,
300,GASOLINA,2014,MICHOACAN,AQUILA,"EL ZAPOTE DE LAS VIEJAS",1,1,,
301,GASOLINA,2014,MICHOACAN,AQUILA,"LA LLORONA",1,1,,
302,GASOLINA,2014,MICHOACAN,AQUILA,"LA MANZANILLA",2,2,,
303,GASOLINA,2014,MICHOACAN,AQUILA,"LA PLACITA DE MORELOS",2,2,,
304,GASOLINA,2014,MICHOACAN,AQUILA,MARUATA,17,17,,
305,GASOLINA,2014,MICHOACAN,AQUILA,PICHILINGUILLO,1,1,,
306,GASOLINA,2014,MICHOACAN,AQUILA,"PLAYA DE LA MULA",1,1,,
307,GASOLINA,2014,MICHOACAN,AQUILA,"ZAPOTE DE TIZUPAN",4,4,,
308,GASOLINA,2014,MICHOACAN,ARTEAGA,"LA PINZANERA",1,1,,
309,GASOLINA,2014,MICHOACAN,ARTEAGA,PINZANDARAN,6,6,,
310,GASOLINA,2014,MICHOACAN,"BRISEÑAS","BRISEÑAS DE MATAMOROS",8,8,,
311,GASOLINA,2014,MICHOACAN,"BRISEÑAS",IBARRA,6,6,,
312,GASOLINA,2014,MICHOACAN,CABORCA,"HEROICA CABORCA",2,2,,
313,GASOLINA,2014,MICHOACAN,CHURUMUCO,"CHURUMUCO DE MORELOS",28,28,,
314,GASOLINA,2014,MICHOACAN,CHURUMUCO,"EL CUERAMATO",1,1,,
315,GASOLINA,2014,MICHOACAN,CHURUMUCO,"LOMA EL GUAYACAN",2,2,,
316,GASOLINA,2014,MICHOACAN,CHURUMUCO,"LOS CIMIENTOS",3,3,,
317,GASOLINA,2014,MICHOACAN,CHURUMUCO,"SAN ANTONIO",1,1,,
318,GASOLINA,2014,MICHOACAN,CHURUMUCO,"SAN MARTIN DE LA LUZ",4,4,,
319,GASOLINA,2014,MICHOACAN,COAHUAYANA,"BOCA DE APIZA",22,23,,
320,GASOLINA,2014,MICHOACAN,COAHUAYANA,"COAHUAYANA DE HIDALGO",5,5,,
321,GASOLINA,2014,MICHOACAN,COAHUAYANA,"OJO DE AGUA DE SAN TELMO",0,1,,
322,GASOLINA,2014,MICHOACAN,"COAHUAYUTLA DE JOSE MARIA IZAZAGA","COAHUAYUTLA DE GUERRERO",2,2,,
323,GASOLINA,2014,MICHOACAN,"COAHUAYUTLA DE JOSE MARIA IZAZAGA","LA CAJITA",1,1,,
324,GASOLINA,2014,MICHOACAN,"COAHUAYUTLA DE JOSE MARIA IZAZAGA","LA CALERA",1,1,,
325,GASOLINA,2014,MICHOACAN,"COAHUAYUTLA DE JOSE MARIA IZAZAGA","LA CALERITA",1,1,,
326,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","CALLEJON DE LA CALERA",7,7,,
327,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","COJUMATLAN DE REGULES",18,18,,
328,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","LA PUNTITA",9,9,,
329,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","LOS ROBLES",1,1,,
330,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","PALO ALTO",15,15,,
331,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","PETATAN (ISLA DE PETATAN)",46,46,,
332,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","PUERTA DE COJUMATLAN (LA PUERTA)",1,1,,
333,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","PUERTO DE LEON",7,7,,
334,GASOLINA,2014,MICHOACAN,"COJUMATLAN DE REGULES","RINCON DE MARIA",26,26,,
335,GASOLINA,2014,MICHOACAN,CONTEPEC,"SALTO DE TEPUXTEPEC (TEPUXTEPEC)",6,6,,
336,GASOLINA,2014,MICHOACAN,CUITZEO,"MARIANO ESCOBEDO (SAN LORENZO)",1,1,,
337,GASOLINA,2014,MICHOACAN,"LA HUACANA","BELLAS FUENTES (NUEVO CENTRO)",6,6,,
338,GASOLINA,2014,MICHOACAN,"LA HUACANA","EL CANELO",2,2,,
339,GASOLINA,2014,MICHOACAN,"LA HUACANA","EL COLORADO",1,1,,
340,GASOLINA,2014,MICHOACAN,"LA HUACANA","EL VALLE (EL VALLECITO)",1,1,,
341,GASOLINA,2014,MICHOACAN,"LA HUACANA","GUADALUPE DE OROPEO",1,1,,
342,GASOLINA,2014,MICHOACAN,"LA HUACANA","HACIENDA VIEJA",1,1,,
343,GASOLINA,2014,MICHOACAN,"LA HUACANA","LA HUACANA",1,1,,
344,GASOLINA,2014,MICHOACAN,"LA HUACANA","LAS CRUCES (LAS CRUCITAS)",3,3,,
345,GASOLINA,2014,MICHOACAN,"LA HUACANA","PIEDRA VERDE",2,2,,
346,GASOLINA,2014,MICHOACAN,"LA HUACANA","POTRERILLOS DE RENTERIA (CUPUANCILLO)",7,7,,
347,GASOLINA,2014,MICHOACAN,"LA HUACANA",ZICUIRAN,1,1,,
348,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS","ACALPICAN DE MORELOS",1,1,,
349,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS","BAHIA BUFADERO (CALETA DE CAMPOS)",1,1,,
350,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS",CHUCUTITAN,1,1,,
351,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS","CIUDAD LAZARO CARDENAS",5,5,,
352,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS","LAS GUACAMAYAS",24,24,,
353,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS","LAS PEÑAS",1,1,,
354,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS","LLANITOS DEL BEJUCO (EL BEJUCO)",2,2,,
355,GASOLINA,2014,MICHOACAN,"LAZARO CARDENAS","PLAYA AZUL",5,5,,
356,GASOLINA,2014,MICHOACAN,MUGICA,GAMBARA,8,8,,
357,GASOLINA,2014,MICHOACAN,MUGICA,"NUEVO CAPIRIO (CAPIRIO NUEVO)",1,1,,
358,GASOLINA,2014,MICHOACAN,PURUANDIRO,PURUANDIRO,1,1,,
359,GASOLINA,2014,MICHOACAN,PURUANDIRO,VILLACHUATO,4,4,,
360,GASOLINA,2014,MICHOACAN,SAHUAYO,"SAHUAYO DE MORELOS",1,1,,
361,GASOLINA,2014,MICHOACAN,TECOMAN,"CERRO DE ORTEGA",1,1,,
362,GASOLINA,2014,MICHOACAN,"TIZAPAN EL ALTO","TIZAPAN EL ALTO",1,1,,
363,GASOLINA,2014,MICHOACAN,"VENUSTIANO CARRANZA","LA PALMA (LA PALMA DE JESUS)",104,104,,
364,GASOLINA,2014,MICHOACAN,"VENUSTIANO CARRANZA","LA ZABILA",1,1,,
365,GASOLINA,2014,MICHOACAN,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA",31,31,,
366,GASOLINA,2014,NAYARIT,"BAHIA DE BANDERAS",BUCERIAS,7,7,018020013,018020
367,GASOLINA,2014,NAYARIT,"BAHIA DE BANDERAS","CRUZ DE HUANACAXTLE",11,11,018020027,018020
368,GASOLINA,2014,NAYARIT,"BAHIA DE BANDERAS","FRACCIONAMIENTO EMILIANO ZAPATA",1,1,,018020
369,GASOLINA,2014,NAYARIT,COMPOSTELA,CHACALA,6,6,018004065,018004
370,GASOLINA,2014,NAYARIT,COMPOSTELA,COMPOSTELA,1,1,018004001,018004
371,GASOLINA,2014,NAYARIT,COMPOSTELA,"LA PEÑITA DE JALTEMBA",6,6,,018004
372,GASOLINA,2014,NAYARIT,COMPOSTELA,"LOS AYALA",2,2,018004020,018004
373,GASOLINA,2014,NAYARIT,COMPOSTELA,"RINCON DE GUAYABITOS",2,2,018004154,018004
374,GASOLINA,2014,NAYARIT,ROSAMORADA,"FRANCISCO VILLA (EL RETIRO)",2,2,,018010
375,GASOLINA,2014,NAYARIT,ROSAMORADA,"LLANO DEL TIGRE",58,58,018010014,018010
376,GASOLINA,2014,NAYARIT,ROSAMORADA,PERICOS,25,25,018010022,018010
377,GASOLINA,2014,NAYARIT,ROSAMORADA,PESCADERO,80,80,018010023,018010
378,GASOLINA,2014,NAYARIT,ROSAMORADA,PIMIENTILLO,10,10,018010025,018010
379,GASOLINA,2014,NAYARIT,ROSAMORADA,ROSAMORADA,1,1,018010001,018010
380,GASOLINA,2014,NAYARIT,ROSAMORADA,"SAN MIGUEL",27,27,,018010
381,GASOLINA,2014,NAYARIT,ROSAMORADA,"SAN MIGUELITO",28,28,018010063,018010
382,GASOLINA,2014,NAYARIT,"SAN BLAS","BOCA DEL ASADERO",6,6,018012006,018012
383,GASOLINA,2014,NAYARIT,"SAN BLAS","LAURELES Y GONGORA (EL LIMON)",3,3,018012027,018012
384,GASOLINA,2014,NAYARIT,"SAN BLAS","SAN BLAS",30,34,018012001,018012
385,GASOLINA,2014,NAYARIT,"SANTIAGO IXCUINTLA","BOCA DE CAMICHIN",63,63,018015007,018015
386,GASOLINA,2014,NAYARIT,"SANTIAGO IXCUINTLA","EL CARRIZO",2,2,018015015,018015
387,GASOLINA,2014,NAYARIT,"SANTIAGO IXCUINTLA","EL FAMOSO",1,1,018015027,018015
388,GASOLINA,2014,NAYARIT,"SANTIAGO IXCUINTLA","MEXCALTITAN DE URIBE (ISLA DE MEXCALTITAN)",10,10,,018015
389,GASOLINA,2014,NAYARIT,"SANTIAGO IXCUINTLA","PALMAR DE CUAUTLA (CUAUTLA)",31,31,,018015
390,GASOLINA,2014,NAYARIT,"SANTIAGO IXCUINTLA","PUERTA DE PALAPARES",18,18,018015057,018015
391,GASOLINA,2014,NAYARIT,TECUALA,"ANTONIO R. LAURELES",16,16,018016004,018016
392,GASOLINA,2014,NAYARIT,TECUALA,"COMUNIDAD INDIGENA PUENTE EL COACOYUL (EL SUSPIRO)",5,5,,018016
393,GASOLINA,2014,NAYARIT,TECUALA,"EL ESPINAL",4,4,018016063,018016
394,GASOLINA,2014,NAYARIT,TECUALA,"EL FILO",1,1,018016016,018016
395,GASOLINA,2014,NAYARIT,TECUALA,"EL MACHO",3,3,,018016
396,GASOLINA,2014,NAYARIT,TECUALA,"LOS MORILLOS",11,11,018016029,018016
397,GASOLINA,2014,NAYARIT,TECUALA,NOVILLERO,12,12,018016031,018016
398,GASOLINA,2014,NAYARIT,TECUALA,"SAN CAYETANO",3,3,018016046,018016
399,GASOLINA,2014,NAYARIT,TECUALA,TECUALA,6,6,018016001,018016
400,GASOLINA,2014,NAYARIT,TUXPAN,"UNION DE CORRIENTES",4,4,018018018,018018
401,GASOLINA,2014,OAXACA,"JUCHITAN DE ZARAGOZA","ALVARO OBREGON",9,9,,
402,GASOLINA,2014,OAXACA,"JUCHITAN DE ZARAGOZA","PLAYA SAN VICENTE",17,17,,
403,GASOLINA,2014,OAXACA,"JUCHITAN DE ZARAGOZA","SANTA MARIA DEL MAR",16,16,,
404,GASOLINA,2014,OAXACA,"SALINA CRUZ","ENSENADA DE LA VENTOSA (BAHIA LA VENTOSA)",1,1,,020079
405,GASOLINA,2014,OAXACA,"SALINA CRUZ","SALINA CRUZ",7,7,020079001,020079
406,GASOLINA,2014,OAXACA,"SALINA CRUZ","SALINAS DEL MARQUES",3,3,020079003,020079
407,GASOLINA,2014,OAXACA,"SAN DIONISIO DEL MAR",HUAMUCHIL,41,41,020130002,020130
408,GASOLINA,2014,OAXACA,"SAN DIONISIO DEL MAR","SAN DIONISIO DEL MAR",34,34,020130001,020130
409,GASOLINA,2014,OAXACA,"SAN FRANCISCO DEL MAR","PUERTO ESTERO",2,2,020141003,020141
410,GASOLINA,2014,OAXACA,"SAN FRANCISCO DEL MAR","SAN FRANCISCO DEL MAR",13,13,020141036,020141
411,GASOLINA,2014,OAXACA,"SAN MATEO DEL MAR","SAN MATEO DEL MAR",7,7,020248001,020248
412,GASOLINA,2014,OAXACA,"SAN PEDRO HUAMELULA","EL COYUL",2,2,020307005,020307
413,GASOLINA,2014,OAXACA,"SAN PEDRO MIXTEPEC -DTO. 22 -","BAJOS DE CHILA",1,1,,
414,GASOLINA,2014,OAXACA,"SAN PEDRO MIXTEPEC -DTO. 22 -","PUERTO ESCONDIDO",18,18,,
415,GASOLINA,2014,OAXACA,"SAN PEDRO MIXTEPEC -DTO. 22 -","SAN MIGUEL (COLONIA SAN MIGUEL)",1,1,,
416,GASOLINA,2014,OAXACA,"SAN PEDRO MIXTEPEC -DTO. 22 -","SAN PEDRO MIXTEPEC -DTO. 22 -",5,5,,
417,GASOLINA,2014,OAXACA,"SAN PEDRO MIXTEPEC -DTO. 22 -","SECTOR REFORMA C",1,1,,
418,GASOLINA,2014,OAXACA,"SAN PEDRO POCHUTLA","PUERTO ANGEL",31,31,020324025,020324
419,GASOLINA,2014,OAXACA,"SAN PEDRO POCHUTLA","SAN PEDRO POCHUTLA",4,4,020324001,020324
420,GASOLINA,2014,OAXACA,"SANTA MARIA COLOTEPEC","BRISAS DE ZICATELA",1,1,020401050,020401
421,GASOLINA,2014,OAXACA,"SANTA MARIA COLOTEPEC","COLONIA LIBERTAD",2,2,020401086,020401
422,GASOLINA,2014,OAXACA,"SANTA MARIA COLOTEPEC",MARINERO,1,1,020401087,020401
423,GASOLINA,2014,OAXACA,"SANTA MARIA COLOTEPEC","SANTA MARIA COLOTEPEC",2,2,020401001,020401
424,GASOLINA,2014,OAXACA,"SANTIAGO PINOTEPA NACIONAL",CORRALERO,11,11,020482010,020482
425,GASOLINA,2014,OAXACA,"SANTIAGO PINOTEPA NACIONAL","SANTIAGO PINOTEPA NACIONAL",3,3,020482001,020482
426,GASOLINA,2014,OAXACA,"SANTO DOMINGO TEHUANTEPEC","SANTA GERTRUDIS MIRAMAR (EL CARRIZAL)",2,2,,020515
427,GASOLINA,2014,OAXACA,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO","EL ZAPOTALITO",4,4,,
428,GASOLINA,2014,OAXACA,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO","SAN JOSE MANIALTEPEC",1,1,,
429,GASOLINA,2014,OAXACA,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO","VILLA DE TUTUTEPEC DE MELCHOR OCAMPO",1,1,,
430,GASOLINA,2014,QUERETARO,"CADEREYTA DE MONTES","BELLAVISTA DEL RIO",10,10,,022004
431,GASOLINA,2014,QUERETARO,"CADEREYTA DE MONTES","CADEREYTA DE MONTES",1,1,022004001,022004
432,GASOLINA,2014,QUERETARO,"CADEREYTA DE MONTES","RANCHO NUEVO",1,1,022004226,022004
433,GASOLINA,2014,QUERETARO,"CADEREYTA DE MONTES",TZIBANTZA,47,47,022004159,022004
434,GASOLINA,2014,QUERETARO,"CADEREYTA DE MONTES",TZIQUIA,2,2,022004119,022004
435,GASOLINA,2014,QUERETARO,"CADEREYTA DE MONTES",XIDHI,3,3,022004238,022004
436,GASOLINA,2014,QUERETARO,"CADEREYTA DE MONTES",XODHE,10,10,022004155,022004
437,GASOLINA,2014,QUERETARO,"SAN JUAN DEL RIO","LA ESTANCIA",4,4,022016094,022016
438,GASOLINA,2014,"QUINTANA ROO","LAZARO CARDENAS",CHIQUILA,22,22,023007008,023007
439,GASOLINA,2014,"QUINTANA ROO","LAZARO CARDENAS",HOLBOX,14,14,023007012,023007
440,GASOLINA,2014,"QUINTANA ROO","LAZARO CARDENAS",SOLFERINO,5,5,023007038,023007
441,GASOLINA,2014,SINALOA,AHOME,AHOME,2,2,025001070,025001
442,GASOLINA,2014,SINALOA,AHOME,"BACHOMOBAMPO NUMERO DOS",5,5,025001407,025001
443,GASOLINA,2014,SINALOA,AHOME,BACOREHUIS,73,73,025001081,025001
444,GASOLINA,2014,SINALOA,AHOME,"CAMPO GASTELUM",1,1,025001642,025001
445,GASOLINA,2014,SINALOA,AHOME,"CARRIZO GRANDE",1,1,025001514,025001
446,GASOLINA,2014,SINALOA,AHOME,COHUIBAMPO,1,1,025001118,025001
447,GASOLINA,2014,SINALOA,AHOME,COMPUERTAS,3,3,025001120,025001
448,GASOLINA,2014,SINALOA,AHOME,"EL AGUAJITO",70,70,025001067,025001
449,GASOLINA,2014,SINALOA,AHOME,"EL ALHUATE",11,11,025001675,025001
450,GASOLINA,2014,SINALOA,AHOME,"EL COLORADO",250,250,025001119,025001
451,GASOLINA,2014,SINALOA,AHOME,"EL HECHO",20,20,0250011001,025001
452,GASOLINA,2014,SINALOA,AHOME,"EL REFUGIO",1,1,025001212,025001
453,GASOLINA,2014,SINALOA,AHOME,"FLOR AZUL",2,2,025001139,025001
454,GASOLINA,2014,SINALOA,AHOME,"HIGUERA DE ZARAGOZA",5,5,025001160,025001
455,GASOLINA,2014,SINALOA,AHOME,HUACAPORITO,1,1,025001150,025001
456,GASOLINA,2014,SINALOA,AHOME,JITZAMURI,101,101,025001166,025001
457,GASOLINA,2014,SINALOA,AHOME,"LA CAPILLA",1,1,025001783,025001
458,GASOLINA,2014,SINALOA,AHOME,"LAS GRULLAS MARGEN DERECHA",15,15,025001148,025001
459,GASOLINA,2014,SINALOA,AHOME,"LAS GRULLAS MARGEN IZQUIERDA",29,29,025001149,025001
460,GASOLINA,2014,SINALOA,AHOME,"LAS LAJITAS",36,36,025001169,025001
461,GASOLINA,2014,SINALOA,AHOME,"LAZARO CARDENAS (MUELLECITO)",45,45,025001448,025001
462,GASOLINA,2014,SINALOA,AHOME,"LOS MOCHIS",19,19,025001001,025001
463,GASOLINA,2014,SINALOA,AHOME,MACAPULE,5,5,,025001
464,GASOLINA,2014,SINALOA,AHOME,OHUIRA,3,3,,025001
465,GASOLINA,2014,SINALOA,AHOME,PAREDONES,81,81,025001349,025001
466,GASOLINA,2014,SINALOA,AHOME,"PLAN DE AYALA VIEJO",1,1,,025001
467,GASOLINA,2014,SINALOA,AHOME,"POBLADO NUMERO CINCO",44,46,025001356,025001
468,GASOLINA,2014,SINALOA,AHOME,"PRIMERO DE MAYO",2,2,025001205,025001
469,GASOLINA,2014,SINALOA,AHOME,"RICARDO FLORES MAGON",3,3,,025001
470,GASOLINA,2014,SINALOA,AHOME,"ROSENDO G. CASTRO",2,2,,025001
471,GASOLINA,2014,SINALOA,AHOME,"SAN ISIDRO",1,1,025001090,025001
472,GASOLINA,2014,SINALOA,AHOME,"SAN JOSE DE AHOME",1,1,025001459,025001
473,GASOLINA,2014,SINALOA,AHOME,"SAN LORENZO VIEJO",3,3,025001225,025001
474,GASOLINA,2014,SINALOA,AHOME,"SAN PABLO",1,1,025001228,025001
475,GASOLINA,2014,SINALOA,AHOME,TABELOJECA,2,2,025001621,025001
476,GASOLINA,2014,SINALOA,AHOME,TOPOLOBAMPO,94,94,025001240,025001
477,GASOLINA,2014,SINALOA,ANGOSTURA,ANGOSTURA,4,4,025002001,025002
478,GASOLINA,2014,SINALOA,ANGOSTURA,BATURY,6,6,025002012,025002
479,GASOLINA,2014,SINALOA,ANGOSTURA,"COSTA AZUL",191,191,025002035,025002
480,GASOLINA,2014,SINALOA,ANGOSTURA,"EL EBANITO",1,1,025002201,025002
481,GASOLINA,2014,SINALOA,ANGOSTURA,"EL LLANO",8,8,025002069,025002
482,GASOLINA,2014,SINALOA,ANGOSTURA,"EL MOLINO",1,1,025002221,025002
483,GASOLINA,2014,SINALOA,ANGOSTURA,"LA CERCADA",2,2,025002028,025002
484,GASOLINA,2014,SINALOA,ANGOSTURA,"LA PALMA",1,1,025002080,025002
485,GASOLINA,2014,SINALOA,ANGOSTURA,"LA REFORMA",473,474,025002093,025002
486,GASOLINA,2014,SINALOA,ANGOSTURA,"LEOPOLDO SANCHEZ CELIS (EL GATO DE LARA)",3,3,025002067,025002
487,GASOLINA,2014,SINALOA,ANGOSTURA,NACOZARI,2,2,025002072,025002
488,GASOLINA,2014,SINALOA,ANGOSTURA,"PLAYA COLORADA",112,112,025002084,025002
489,GASOLINA,2014,SINALOA,ANGOSTURA,TOBERY,1,1,,025002
490,GASOLINA,2014,SINALOA,BADIRAGUATO,BADIRAGUATO,1,1,025003001,025003
491,GASOLINA,2014,SINALOA,BADIRAGUATO,"EL VAREJONAL",13,13,025003312,025003
492,GASOLINA,2014,SINALOA,BADIRAGUATO,POTRERILLOS,1,1,025003777,025003
493,GASOLINA,2014,SINALOA,BADIRAGUATO,"POTRERO ALTO",1,1,0250031173,025003
494,GASOLINA,2014,SINALOA,CABORCA,"HEROICA CABORCA",10,10,,
495,GASOLINA,2014,SINALOA,COSALA,COSALA,2,2,025005001,025005
496,GASOLINA,2014,SINALOA,COSALA,"EL RANCHITO",13,13,025005119,025005
497,GASOLINA,2014,SINALOA,COSALA,"EL VERTEDOR",1,1,025005193,025005
498,GASOLINA,2014,SINALOA,COSALA,"HIGUERAS DE JACOPA",2,2,025005338,025005
499,GASOLINA,2014,SINALOA,COSALA,"LA ILAMA",16,16,025005336,025005
500,GASOLINA,2014,SINALOA,COSALA,"LAS HIGUERAS DE URREA",3,3,025005068,025005
501,GASOLINA,2014,SINALOA,COSALA,MEZCALTITAN,14,14,025005091,025005
502,GASOLINA,2014,SINALOA,COSALA,"SAN JOSE DE LAS BOCAS",6,6,025005371,025005
503,GASOLINA,2014,SINALOA,CULIACAN,COSPITA,45,45,025006311,025006
504,GASOLINA,2014,SINALOA,CULIACAN,"COSTA RICA",5,5,025006312,025006
505,GASOLINA,2014,SINALOA,CULIACAN,"CULIACAN ROSALES",5,5,025006001,025006
506,GASOLINA,2014,SINALOA,CULIACAN,"EJIDO CANAN",1,1,0250062073,025006
507,GASOLINA,2014,SINALOA,CULIACAN,"EL CONCHAL",23,23,025006305,025006
508,GASOLINA,2014,SINALOA,CULIACAN,"EL ESPINAL",1,1,025006349,025006
509,GASOLINA,2014,SINALOA,CULIACAN,"EL HIGUERAL",1,1,025006391,025006
510,GASOLINA,2014,SINALOA,CULIACAN,"EL MELON",6,6,0250061765,025006
511,GASOLINA,2014,SINALOA,CULIACAN,"EL ROBALAR",37,37,0250061044,025006
512,GASOLINA,2014,SINALOA,CULIACAN,ELDORADO,2,2,025006341,025006
513,GASOLINA,2014,SINALOA,CULIACAN,"JESUS MARIA",31,31,025006421,025006
514,GASOLINA,2014,SINALOA,CULIACAN,"LA BIENVENIDA",3,3,025006177,025006
515,GASOLINA,2014,SINALOA,CULIACAN,"LAGUNA DE CANACHI",5,5,025006431,025006
516,GASOLINA,2014,SINALOA,CULIACAN,"LAS ARENITAS",209,209,025006133,025006
517,GASOLINA,2014,SINALOA,CULIACAN,NINGUNO,1,1,0250061738,025006
518,GASOLINA,2014,SINALOA,CULIACAN,"PALO VERDE",11,11,025006533,025006
519,GASOLINA,2014,SINALOA,CULIACAN,"PUEBLO NUEVO",8,8,025006936,025006
520,GASOLINA,2014,SINALOA,CULIACAN,"PUERTO RICO (EL REPARITO)",17,17,0250061511,025006
521,GASOLINA,2014,SINALOA,CULIACAN,SOYATITA,1,1,0250061695,025006
522,GASOLINA,2014,SINALOA,CULIACAN,"SOYATITA (CRUZ SEGUNDA)",11,11,025006997,025006
523,GASOLINA,2014,SINALOA,"EL FUERTE","ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO)",14,14,025010102,025010
524,GASOLINA,2014,SINALOA,"EL FUERTE","JAHUARA PRIMERO (LOS LEYVA)",1,1,025010482,025010
525,GASOLINA,2014,SINALOA,ELOTA,"CASAS NUEVAS",1,1,025008398,025008
526,GASOLINA,2014,SINALOA,ELOTA,"CASAS VIEJAS",0,1,025008132,025008
527,GASOLINA,2014,SINALOA,ELOTA,"EL CHIRIMOLE",3,3,025008029,025008
528,GASOLINA,2014,SINALOA,ELOTA,"EL SABINAL",14,14,025008074,025008
