main_ID,Ano,Beneficiario,RFC,RNPA,Estado,Municipio,Localidad,Monto
,2011,ECOSHRIMP SUPPLY SA DE CV,ESU080422H14,,SINALOA,AHOME,AHOME,120000
,2011,"EJIDO CULIACAN, SC DE RL  CV",ECU0204022L1,,SINALOA,CULIACAN,CULIACANCITO,90000
,2011,EJIDO GRAL. IGNACIO F. PESQUEIRA SPR DE RI,EGI960316CV6,,SONORA,CAJEME,CIUDAD OBREGON,156000
,2011,EJIDO REMANENTES DE SAN IGNACIO RIO MUERTO,ERS970525IAO,,SONORA,CAJEME,CIUDAD OBREGON,320000
,2011,EL CAMARON DORADO SA DE CV,CDO9003052S9,,SONORA,CAJEME,CIUDAD OBREGON,2134800
,2011,"EL CAMARON SUREÑO,. S. DE P.R. DE R.L.",CSU000525U28,,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,320000
,2011,EL MOLINO DE SATAYA S.S.S. SOCIEDAD DE SOLIDARIDAD SOCIAL,MSS950627C26,,SINALOA,CULIACAN,CULIACAN ROSALES,339200
,2011,EL PUERTO CONCHAL SC DE RL DE CV,PCO031017FH2,,SINALOA,ELOTA,ELOTA,280000
,2011,"EMBARCACIONES GOLFO DE CALIFORNIA, S.A DE C.V",EGC930303KM4,,SONORA,GUAYMAS,HEROICA GUAYMAS,1375360
,2011,EMPRESA CEJA SA DE CV,ECE9809058NO,,SINALOA,GUASAVE,GUASAVE,140000
,2011,EMPRESA J.R. SA DE CV,EJR970428BL3,,SINALOA,MAZATLAN,MAZATLAN,920000
,2011,"EMPRESA SOCIAL DE RECONSTRUCCION DEL EJIDO CNC, SPR DE RL",ERS080929JW5,,SONORA,CAJEME,CIUDAD OBREGON,200000
,2011,ENRIQUEZ PEREZ ENRIQUE,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,90000
,2011,ENSENADA DE SANTA MARIA SC DE RL DE CV,ESM030512RP6,,SINALOA,AHOME,TOPOLOBAMPO,265800
,2011,ESCOBEDO MONTAÑO GREGORIO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,400000
,2011,ESPINOZA GUTIERREZ RODOLFO,,,SINALOA,AHOME,LOS MOCHIS,498496
,2011,ESPINOZA MENDIVIL TERESITA DE JESUS,,,SONORA,HUATABAMPO,AREA COMERCIAL LOS TOLTECAS,340000
,2011,ESPINOZA VASQUEZ SIXTO,,,SONORA,GUAYMAS,HEROICA GUAYMAS,120000
,2011,EUROPESCA SA DE CV,EUR050217DQ4,,SINALOA,MAZATLAN,MAZATLAN,1157200
,2011,EXPLOTACION ACUICOLA DEL PACIFICO SSS,EAP940908CD7,,SINALOA,GUASAVE,MAXIMILIANO R. LOPEZ (EL POCHOTE),480000
,2011,FARALLON AQUACULTURE MEXICO S DE RL DE CV,FAM040316PR6,,SINALOA,ROSARIO,AGUA VERDE,120000
,2011,"FAUNA MARINA CAPTURA Y COMERCIALIZACION DE MARISCOS, S.A. DE C.V.",FMC940120SD0,,OAXACA,SALINA CRUZ,SALINA CRUZ,446040
,2011,"FAUNAMAR, S.A DE C.V",FAU920601KJ4,,TAMAULIPAS,ALDAMA,ALDAMA,360000
,2011,FEDERACION REG.DE SOC.COOPS.IND.PESQ.DEL EDO DE TABASCO.,FRS850127JC0,,TABASCO,CENTLA,FRONTERA,614880
,2011,FERNANDEZ CABRERA NICANOR,,,TAMAULIPAS,TAMPICO,TAMPICO,627400
,2011,FERNANDEZ MARCOS ALEJANDRO,,,TAMAULIPAS,VICTORIA,CIUDAD VICTORIA,140000
,2011,FERNANDEZ MORALES JOSE ISMAEL,,,TAMAULIPAS,TAMPICO,TAMPICO,1126300
,2011,FERNANDEZ SANCHEZ RENE SERGIO,,,TAMAULIPAS,TAMPICO,TAMPICO,393000
,2011,FIGUEROA GARCIA JOSE ODILON RAUL,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,100000
,2011,FINCA DOÑA LUISA S DE RL DE CV,FDL020225F64,,SINALOA,GUASAVE,GUASAVE,320000
,2011,FLORES CANTU ANTONIO CESAR,,,TAMAULIPAS,TAMPICO,TAMPICO,453040
,2011,FLORES CANTU JOSE GERARDO,,,TAMAULIPAS,TAMPICO,TAMPICO,320000
,2011,FLORES MARTINEZ JOSE MARIA,,,TAMAULIPAS,TAMPICO,TAMPICO,453040
,2011,FRANCISCA ELIGIA CASTRO RUBIO,CARF461201NN1,,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,666400
,2011,"FRANCISCO VARGAS SANCHEZ, S.P.R. DE R.I",FVS000727615,,SINALOA,GUASAVE,GUASAVE,168000
,2011,FREDDIE AVILA S.A. DE C.V.,FAV940614HM8,,SINALOA,MAZATLAN,MAZATLAN,1083900
,2011,FREGOSO URIAS AARON IGNACIO,,,SINALOA,MAZATLAN,MAZATLAN,185224
,2011,FUENTES AVILA JORGE ALBER,,,YUCATAN,PROGRESO,PROGRESO,74368
,2011,GALVEZ MORFIN PASCUAL,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,280000
,2011,GANEM VARGAS JUAN RAMON,,,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,TUXPAM DE RODRIGUEZ CANO,397900
,2011,GARCIA AGUILAR RAFAEL,,,TAMAULIPAS,TAMPICO,TAMPICO,430000
,2011,GARCIA ARJONA FERMIN AQUILES,,,CAMPECHE,CARMEN,CIUDAD DEL CARMEN,400000
,2011,GARCIA ASTORGA JOSE DE JESUS,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,216000
,2011,GARCIA GARCIA ADRIANA OLIVIA,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,400000
,2011,GARCIA GAXIOLA JULIAN,,,SINALOA,MAZATLAN,MAZATLAN,995940
,2011,GARCIA HERNANDEZ JUVENTINO,,,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO,585200
,2011,GARZA GARCIA JORGE LUIS,,,TAMAULIPAS,TAMPICO,TAMPICO,268590
,2011,GASTELUM COTA ENEDINA,,,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,519960
,2011,"GENERAL DE PESCA, S.A. DE C.V.",GPE730207IY3,,SINALOA,MAZATLAN,MAZATLAN,1227930
,2011,"GENITECH, S.A. DE C.V.",GEN0105092Q8,,SONORA,CAJEME,CIUDAD OBREGON,480000
,2011,"GEOMAR PESQUERA, S.A. DE C.V.",GPE020305EX2,,SONORA,GUAYMAS,HEROICA GUAYMAS,3337000
,2011,"GEZ ACUICOLA, SPR DE RL",GAC000119910,,SONORA,CAJEME,PROVIDENCIA,546000
,2011,GOMEZ VALLADARES PEDRO,,,TAMAULIPAS,TAMPICO,TAMPICO,398000
,2011,GOMEZ ZETINA FELIPE,,,YUCATAN,PROGRESO,PROGRESO,144000
,2011,GONZALEZ ARANDA LUIS,,,TAMAULIPAS,TAMPICO,TAMPICO,4601510
,2011,GONZALEZ ARANDA QUINTIN GERARDO,,,TAMAULIPAS,CIUDAD MADERO,CIUDAD MADERO,322132
,2011,GONZALEZ ARANDA TERESA DE JESUS,,,TAMAULIPAS,TAMPICO,TAMPICO,274876
,2011,GONZALEZ ARRIAGA EDGARDO,,,SONORA,CAJEME,CIUDAD OBREGON,919650
,2011,GONZALEZ ARRIAGA MARLEN,,,TAMAULIPAS,TAMPICO,TAMPICO,1069840
,2011,GONZALEZ CAMPOS MARIA CONCEPCION BARTOLA,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,5400
,2011,GONZALEZ MACIAS HUGO ALBERTO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,430000
,2011,GONZALEZ MACIAS JORGE OCTAVIO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,350000
,2011,GONZALEZ MEJIA GUILLERMO,,,TAMAULIPAS,TAMPICO,TAMPICO,488800
,2011,GONZALEZ MEJIA LUIS,,,TAMAULIPAS,TAMPICO,TAMPICO,963742
,2011,GONZALEZ MOJARRO FIDENCIO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,60000
,2011,GOSAMAR SA DE CV,GOSO806245S4,,CHIAPAS,TAPACHULA,PUERTO MADERO (SAN BENITO),384050
,2011,"GRAN KINO SINALOENSE, SA DE CV",GKS030704PU3,,SONORA,HERMOSILLO,HERMOSILLO,532000
,2011,"GRANJA ACUICOLA FINISTERRE, S.A. DE C.V.",GAF0001142U6,,SINALOA,SALVADOR ALVARADO,GUAMUCHIL,480000
,2011,GRANJA ACUICOLA LOS DOS AMIGOSSPR DE RL,GAD060814M39,,NAYARIT,HUAJICORI,HUAJICORI,8000
,2011,GRANJA ACUICOLA MARIA ESPERANZA SPR DE RL,GAM9910084Q4,,SINALOA,CULIACAN,ELDORADO,80000
,2011,GRANJA CAMARONERA CRUZ DEL NARANJO SA DE CV ,GGCC911118FA4,,SINALOA,ROSARIO,AGUA VERDE,408000
,2011,GRANJA CAMARONERA LA COSECHA SC DE RL DE CV,GCC070314MC1,,SINALOA,ESCUINAPA,ESCUINAPA DE HIDALGO,72000
,2011,"GRANJA CAMARONERA SAN ESTEBAN, S.A. DE C.V.",GCS070209ME5,,SINALOA,GUASAVE,CASA BLANCA,216000
,2011,GRANJA CAMPOS ACUICOLAS EL COLORADO SC DE RL,PPC9808026U5,,SINALOA,AHOME,LOS MOCHIS,360000
,2011,GRANJAS ACUICOLAS EL PATAGON SA DE CV,GAP9106196U9,,SINALOA,CULIACAN,CULIACAN ROSALES,560000
,2011,"GRANJAS AQUANOVA, S.A. DE C.V.",GAQ9106145FA,,SONORA,HERMOSILLO,HERMOSILLO,1456000
,2011,GRANJAS MARINAS DE SINALOA SA DE CV,GMS030813UZ4,,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,720000
,2011,"GRANJAS MARINAS DE SONORA, SA DE CV",GMS9906187V2,,SONORA,CAJEME,CIUDAD OBREGON,960000
,2011,GRANJAS OJAI S.A. DE C.V.,GOJ9607224R2,,SONORA,CAJEME,CIUDAD OBREGON,2074000
,2011,GRANJAS RIO AZUL SA DE CV,GRA030428EE2,,SONORA,CAJEME,CIUDAD OBREGON,360000
,2011,GRANJAS SANTA MARGARITA SA DE CV,GSM790604JX5,,SONORA,CAJEME,CIUDAD OBREGON,1235200
,2011,GRIJALVA FALCON SERGIO,,,SONORA,GUAYMAS,HEROICA GUAYMAS,275950
,2011,GRUPO ACUICOLA ANGULO S.P.R. DE R.L.,GAA060704LU8,,SINALOA,GUASAVE,EL SACRIFICIO,451200
,2011,"GRUPO ACUICOLA BRUMAR, S DE RL DE CV",GAB101129RK4,,SINALOA,CULIACAN,CULIACAN ROSALES,150000
,2011,"GRUPO ACUICOLA SANTAFE, SA DE CV",GAS010201V14,,SINALOA,AHOME,LOS MOCHIS,120000
,2011,GRUPO ACUICOLA SHULTZ SPR DE RL,GAS060131580,,SINALOA,CULIACAN,CULIACAN ROSALES,70000
,2011,"GRUPO BANAMEI, S.A. DE C.V.",GBA021125QG1,,SINALOA,NAVOLATO,EL PINTOR,360000
,2011,GRUPO CRISTJOR SA DE CV,GCR0905159V6,,SINALOA,AHOME,LOS MOCHIS,830400
,2011,GRUPO INDUSTRIAL ASOCIADO SA DE CV,GIA9110254R1,,TAMAULIPAS,TAMPICO,TAMPICO,4519800
,2011,GRUPO INVERSIONISTA DEL SURESTE SA DE CV,GIS040512TQ6,,CAMPECHE,CAMPECHE,LERMA,2879080
,2011,"GRUPO PESQUERO R&A,  SA DE CV",GPR011217FZ3,,TAMAULIPAS,TAMPICO,TAMPICO,2905350
,2011,GUAY MAR ACUICOLA SA DE CV,GMA070123CT4,,SONORA,HERMOSILLO,EJIDO NUEVO SAN MIGUEL,2660000
,2011,GUEVARA RUIZ OLGA BERTHA,,,TAMAULIPAS,TAMPICO,TAMPICO,1508400
,2011,GUTIERREZ AGUILAR JESUS MANUEL,,,YUCATAN,PROGRESO,PROGRESO,566780
,2011,GUTIERREZ SOSA JUAN JAVIER,,,TAMAULIPAS,TAMPICO,TAMPICO,290000
,2011,GUTIERREZ YERBES CONCEPCION,,,TAMAULIPAS,TAMPICO,TAMPICO,966448.1
,2011,GUZMAN OAXACA LAURA,,,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,LA VICTORIA (LA PEÑITA),179600
,2011,HAMELIUS DOMINGUEZ ALEJANDRO EDUARDO,,,TAMAULIPAS,ALTAMIRA,ALTAMIRA,540000
,2011,HAU NOH PEDRO PABLO,,,YUCATAN,PROGRESO,PROGRESO,10600
,2011,HECTOR MANUEL ALVAREZ MONTES,AAMH350605KC0,,SONORA,GUAYMAS,SONORA,792000
,2011,HERMANOS LOPEZ NADAL SA DE CV,HLN981222SZ9,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,36000
,2011,HERNANDEZ FELIX RAMON,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,500000
,2011,HERNANDEZ HERNANDEZ MARTIN,,,TAMAULIPAS,TAMPICO,TAMPICO,953770
,2011,HERNANDEZ JAIME GREGORIO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,485200
,2011,HERNANDEZ SILLAS MONICA ANGELINA,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,600000
,2011,HERNANDEZ Y PTANIK SA DE CV,HPT010930UQ1,,SONORA,GUAYMAS,HEROICA GUAYMAS,408000
,2011,HERRERA ANGULO JULIAN MARCELO,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,2500
,2011,HERRERA ESPINO HERNAN,,,SINALOA,CULIACAN,CULIACAN ROSALES,40000
,2011,HERRMANN RIVERA ANA CECILIA,,,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,665350
,2011,HERSEA SA DE CV,HER980609NC1,,DISTRITO FEDERAL,MIGUEL HIDALGO,MIGUEL HIDALGO,8600000
,2011,"HUL KIN, SA DE CV",HKI960610Q9A,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,112000
,2011,INDA DE LA HACIENDA  SPR. DE RL,IHA990915C96,,SINALOA,ESCUINAPA,LA CAMPANA NUMERO DOS (EL POCHOTE),84000
,2011,INDUSTRIAL NAVIERA CMAPECHANA,INC910102241,,CAMPECHE,CAMPECHE,LERMA,400000
,2011,"INMOVILIARIA OSIBA, SA DE CV",IOS0912165L2,,SINALOA,MAZATLAN,MAZATLAN,160000
,2011,"INTENSO Y ASOCIADOS, S DE RL DE CV",IAS0906023MA,,SINALOA,CULIACAN,CULIACANCITO,12330
,2011,INVERSIONES BACOCHIBAMPO SA DE CV,IBA670601E79,,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,11361860
,2011,INZUNZA FLORES MARIA NATIVIDAD,,,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,270000
,2011,JEREZ GARCIA JAIME FERNANDO,,,TAMAULIPAS,TAMPICO,TAMPICO,288030
,2011,JESUS SALVADOR SOTO,SOTJ571224UN3,,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,350000
,2011,JIMENEZ PALACIOS ROGELIO,,,SINALOA,CULIACAN,ELDORADO,130000
,2011,JIMENEZ RAMIREZ HAIDAE,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,320000
,2011,JM ACUACULTURA SA DE CV,JAC050125CW5,,SINALOA,AHOME,HIGUERA DE ZARAGOZA,176000
,2011,JORLI SA DE CV ,JOR940908JR8,,SINALOA,MAZATLAN,MAZATLAN,848176
,2011,JOSE ENRRIQUE ANGULO GUTIERREZ,AUGE670401EF6,,SINALOA,GUASAVE,EL BURRION,300000
,2011,JOSE RODRIGO ROBINSON  BOURS CASTELO EX-ALUMNOS PRACTICOS AGICOLAS DEL QUINTO,ROCR650412B70,,SONORA,CAJEME,CIUDAD OBREGON,1794400
,2011,JUAREZ CORTES JOSE ANTONIO,,,TAMAULIPAS,TAMPICO,TAMPICO,453040
,2011,KANTUN CANO RICARDO AUGUSTO,,,YUCATAN,PROGRESO,PROGRESO,88000
,2011,"KIMA CORPORATION, S.A. DE C.V.",KCO060223SF7,,BAJA CALIFORNIA,ENSENADA,ENSENADA,691000
,2011,KINO ACUACULTORES SA DE CV,KAC961014C78,,SONORA,HERMOSILLO,HERMOSILLO,280000
,2011,KIWIS ACUACULTORES S.P.R. DE R.L.,KAC0712039IA,,SONORA,HERMOSILLO,HERMOSILLO,159200
,2011,KURI MANZUR ESCANDOR,,,YUCATAN,PROGRESO,PROGRESO,38834
,2011,"KyB TUNA, S.A. DE C.V.",K&B020709999,,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,TUXPAM DE RODRIGUEZ CANO,1646564
,2011,"LA COPA DE ORO, S.P.R. DE R.I",COS970604821,,SINALOA,CULIACAN,CULIACAN ROSALES,280000
,2011,LA LOMA DE LALLO SPR DE RI,LLA940808DJA,,SONORA,CAJEME,CIUDAD OBREGON,160000
,2011,LA MAR Y PEÑA SA DE CV,MPE8302011Q2,,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,330000
,2011,"LA RESCATADA, SC DE RL DE CV",RES991112F6A,,SINALOA,GUASAVE,LA BRECHA,68000
,2011,LAGUNA DE ORO SPR DE RI,PRR9502198D1,,SINALOA,AHOME,LOS MOCHIS,1276000
,2011,LAGUNA DEL CAIMANERO SA DE CV ,AAU0812118X5,,SINALOA,ROSARIO,AGUA VERDE,440000
,2011,"LAMARCA, S.P.R. DE R.L. DE C.V.",LAM010208JM5,,YUCATAN,MERIDA,MERIDA,136000
,2011,LARA CARDENAS SALVADOR,,,TABASCO,CENTLA,FRONTERA,200000
,2011,LARA ROMAN ANDREA,,,TABASCO,CENTLA,FRONTERA,466480
,2011,"LARV MAR, S.A. DE C.V.",LMA000815RZ5,,SINALOA,AHOME,LAS LAJITAS,450000
,2011,LARVAS GENESIS SA DE CV,LGE000711V54,,SONORA,CAJEME,CIUDAD OBREGON,1120000
,2011,"LARVAS GRAN MAR, S.A. DE C.V.",LGM0807217UA,,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,480000
,2011,"LAURAS SHRIMP, S.A. DE C.V.",LSH00112SS7,,SINALOA,AHOME,LOS MOCHIS,2331988
,2011,LEON CONTRERAS NICOLAS,,,YUCATAN,PROGRESO,PROGRESO,79534
,2011,LEON GARCIA RAUL,,,YUCATAN,PROGRESO,PROGRESO,27906
,2011,LEON SULUB SAUL IRAIDE,,,YUCATAN,PROGRESO,PROGRESO,55000
,2011,LERMA CASTILLO JOSE,,,SINALOA,MAZATLAN,MAZATLAN,579300
,2011,"LINAMAR, S.A DE C.V",LIN930315LG4,,BAJA CALIFORNIA,ENSENADA,ENSENADA,440000
,2011,LIRA TORRE HILDA,,,YUCATAN,DZEMUL,#SIN REGISTRO,16800
,2011,LIZARRAGA DZIB MIGUEL ANGEL,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,300
,2011,LIZARRAGA RIOS HERMELINDA,,,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,180000
,2011,LOGAR ACUACULTURES S.A. DE C.V.,GARL630728FS0,,SINALOA,ANGOSTURA,LA ILAMA,326400
,2011,LOMA DE LAS PITAYAS SOCIEDAD DE SOLIDARIDAD SOCIAL,LPS940710TM3,,SINALOA,GUASAVE,CASA BLANCA,154000
,2011,LONGORIA TREVIÑO IRMA YOLANDA,,,TAMAULIPAS,CIUDAD MADERO,CIUDAD MADERO,480000
,2011,LOPEZ ADAME GREGORIO ANGEL,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,772980
,2011,LOPEZ ALCARAZ ROBERTO,,,SINALOA,MAZATLAN,MAZATLAN,585200
,2011,LOPEZ FELIX VICTOR MANUEL,,,BAJA CALIFORNIA,ENSENADA,ENSENADA,450000
,2011,LOPEZ JIMENEZ MANUEL,,,SINALOA,MAZATLAN,MAZATLAN,324400
,2011,LOPEZ MATEO JOSE LUIS,,,CAMPECHE,CARMEN,NINGUNO,553000
,2011,LOPEZ NADAL CARLOS MARTIN,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,48000
,2011,LOPEZ NAJERA SILVIANO,,,SINALOA,CULIACAN,SAN DIEGO,80000
,2011,LOPEZ OROZCO BRUNO,,,SINALOA,MAZATLAN,MAZATLAN,436800
,2011,LOPEZ OROZCO ROBERTO,,,BAJA CALIFORNIA SUR,COMONDU,NINGUNO,585200
,2011,LOPEZ PRESUEL JUAN CARLOS,,,CAMPECHE,CAMPECHE,NINGUNO,553000
,2011,LOPEZ SALAS REINALDO,,,TABASCO,CENTLA,FRONTERA,139650
,2011,LOPEZ TELLO OMAR ALEJANDRO,,,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,585200
,2011,LOPEZ VENTURA MA. ANTONIA,,,SONORA,CABORCA,HEROICA CABORCA,453040
,2011,LOPEZ Y CAMPOS ALFONZO JESUS,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,6000
,2011,LUEBBERT DUARTE JULIO RAMON,,,SONORA,GUAYMAS,HEROICA GUAYMAS,2838860
,2011,LUNA SEVILLA JULIETA,,,SONORA,GUAYMAS,HEROICA GUAYMAS,420000
,2011,MACIAS SALA ARMANDO,,,TABASCO,CENTRO,VILLAHERMOSA,126000
,2011,MAGAÑA NADAL FELIPE CELIANO,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,3600
,2011,"MALTA TEXO DE MEXICO, S.A DE C.V.",MTM901210D10,,SINALOA,AHOME,EL HECHO,70000
,2011,MANZANO MEZA JORGE ALBERTO,,,YUCATAN,PROGRESO,PROGRESO,66142
,2011,MANZANO PACHECO MIGUEL ANGEL,,,YUCATAN,PROGRESO,PROGRESO,2900
,2011,MANZANO TORRES LUCIANO CRUZ,,,YUCATAN,PROGRESO,PROGRESO,24000
,2011,MAR DE LA CORINA SA DE CV,MCO880922II5,,BAJA CALIFORNIA,ENSENADA,ENSENADA,64660
,2011,"MARATUN, S.A. DE C.V.",MAR800926LZ0,,COLIMA,MANZANILLO,MANZANILLO,9886334
,2011,"MARBELLO DE TAMPICO, S.A DE C.V",MTA910517373,,TAMAULIPAS,TAMPICO,TAMPICO,376000
,2011,MARCIAL VELASCO MARTINA EUGENIA,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,60000
,2011,MAREA ACUICOLA S DE RL DE CV,MAC080701NCA,,SINALOA,AHOME,LA FLORIDA VIEJA,532400
,2011,"MAREA ALTA COMERCIAL, S.A. DE C.V.",MAC9610243N7,,SINALOA,ESCUINAPA,TEACAPAN,148000
,2011,MARICULTURA DE LA BAHIA SA DE CV,MBA021104GZ2,,SINALOA,MAZATLAN,MAZATLAN,1600000
,2011,"MARICULTURA DEL NORTE, S DE R L DE CV",MNO9505259M7,,BAJA CALIFORNIA,ENSENADA,EL SAUZAL DE RODRIGUEZ,7282800
,2011,"MARICULTURA DEL PACÍFICO, S.A. DE C.V.",MPA920219AR8,,SONORA,HERMOSILLO,BAHIA DE KINO,1008000
,2011,MARICULTURA SA DE CV,MAR010226LR4,,SINALOA,SALVADOR ALVARADO,GUAMUCHIL,280000
,2011,MARINOS DEL LITORAL S.A DE C.V,MILI900615SU5,,CAMPECHE,CAMPECHE,#SIN REGISTRO,2157400
,2011,MARISCOS DE SAN FELIPE SA DE CV,MSF961231M80,,BAJA CALIFORNIA,ENSENADA,ENSENADA,399808
,2011,MARISCOS DEL PACIFICO SUR SA DE CV,MPS941008DQ7,,OAXACA,SALINA CRUZ,SALINA CRUZ,450000
,2011,MARITIMA INTERCONTINENTAL SA DE CV,MIN980227GK7,,BAJA CALIFORNIA,ENSENADA,EL SAUZAL DE RODRIGUEZ,849046
,2011,"MARLIN DEL CARIBE, SA DE CV",MAC921127UT9,,YUCATAN,PROGRESO,PROGRESO,160800
,2011,MARNAR DE CAMPECHE SA DE CV,MCA900427SH2,,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,3010000
,2011,MARPESCA SA DE CV,MAR040714RP9,,BAJA CALIFORNIA,ENSENADA,EL SAUZAL DE RODRIGUEZ,698480
,2011,MARQUEZ CECEÑA PAOLA,,,SINALOA,AHOME,#SIN REGISTRO,450000
,2011,MARQUEZ NARVAEZ FRANCISCO JORGE,,,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,510000
,2011,MARRUFO FLORES BENJAMIN,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,20800
,2011,MARRUFO GONZALEZ JAVIER LORETO,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,84600
,2011,MARTINEZ CASAS FRANCISCO JAVIER,,,TAMAULIPAS,TAMPICO,TAMPICO,480000
,2011,"MARTUNA, S.A. DE C.V.",MAR970701SV5,,COLIMA,MANZANILLO,MANZANILLO,2608772
,2011,MASSA SANSORES JOSE ISABEL,,,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,16200
,2011,MATA CUEN GABRIELA MARIA,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,70000
,2011,MATA DOMINGUEZ FELIPE,,,OAXACA,SALINA CRUZ,SALINA CRUZ,360000
,2011,MATA SOSA JORGE,,,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO,453040
,2011,MAZ SARDINA SA DE CV,MSA9712178H8,,SINALOA,MAZATLAN,MAZATLAN,6257660
,2011,"MAZPESCA, SA DE CV",MAZ970924US1,,SINALOA,MAZATLAN,MAZATLAN,3948343.3
,2011,MENDEZ DE LA CRUZ GONZALO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,180000
,2011,MENDEZ DIAZ FERNANDO,,,TABASCO,CENTLA,FRONTERA,86370
,2011,MENDOZA RAMIREZ JORGE FRANCISCO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,668000
,2011,MENNAH ABDO JORGE,,,TAMAULIPAS,TAMPICO,TAMPICO,1347000
,2011,MEZA ARMENTA ARMANDO,,,BAJA CALIFORNIA SUR,COMONDU,PUERTO SAN CARLOS,22400
,2011,MEZA CERVANTES JESUS ELIGIO,,,SINALOA,AHOME,TOPOLOBAMPO,190000
,2011,MEZA CORONEL KARLA ANGELINA,,,SINALOA,CULIACAN,#SIN REGISTRO,160000
,2011,MEZA DIAZ JACOBO,,,SINALOA,AHOME,LOS MOCHIS,1066000
,2011,MONICA PATRICIA,CEAM730930FJ9,,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,1313000
,2011,MONTAÑEZ ROSADO ALEJANDRO,,,YUCATAN,PROGRESO,PROGRESO,394584
,2011,MONTIJO DOMINGUEZ JOSE L,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,460000
,2011,MORALES TAMEZ GERARDO,,,TAMAULIPAS,TAMPICO,TAMPICO,1219440
,2011,"MORALES TAMEZ, S.A DE C.V",MTA020501MPA,,TAMAULIPAS,TAMPICO,TAMPICO,1336080
,2011,MORENO CRUZ ALVA NIDIA,,,SINALOA,AHOME,LOS MOCHIS,220000
,2011,MUNGUIA FERNANDEZ JOSE ALFREDO,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,976000
,2011,MUÑOZ MACIAS ASUNCION,,,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,674000
,2011,"MUY MEXICANOS, S.A DE C.V",MME9612133Y4,,SINALOA,MAZATLAN,MAZATLAN,342660
,2011,N.C.P.E. ALFONSO PERALTA,NCP900802680,,SONORA,CAJEME,CIUDAD OBREGON,220000
,2011,N.C.P.E. HEROES DEL CAMPO NO 2,NCP920709MK0,,SONORA,CAJEME,CIUDAD OBREGON,280000
,2011,NAVARRO MARES ENRIQUE,,,TAMAULIPAS,TAMPICO,TAMPICO,202000
